year,teamID,playerID,role,days_IL,WARx,delta_WAR,delta_wins,note
2024,SFN,chapmma01,bat,30,0.3299657567615703,-0.053220283348640374,-0.053220283348640374,
1956,BAL,willidi02,bat,30,0.3299509798486505,-0.05321789997558879,-0.05321789997558879,
1982,TOR,garcida01,bat,30,0.3297906397175571,-0.053192038664122115,-0.053192038664122115,
1966,CHA,romanjo01,bat,30,0.3293272510918075,-0.053117298563194755,-0.053117298563194755,
1999,FLO,avenbr01,bat,30,0.3291178863945706,-0.05308353006364042,-0.05308353006364042,
2023,BAL,hendegu01,bat,30,0.3286267926051126,-0.05300432138792139,-0.05300432138792139,
1967,KC1,webstra02,bat,30,0.32857671235184394,-0.05299624392771676,-0.05299624392771676,
1989,MIN,harpebr01,bat,30,0.32856462834366984,-0.052994294894140294,-0.052994294894140294,
1974,NYN,jonescl01,bat,30,0.3285259450733277,-0.05298805565698834,-0.05298805565698834,
1977,NYN,stearjo01,bat,30,0.3284731461769765,-0.052979539705963946,-0.052979539705963946,
2017,SDN,pireljo01,bat,30,0.32831759190202753,-0.05295445030677863,-0.05295445030677863,
1989,SEA,leonaje01,bat,30,0.32825268555342507,-0.05294398154087501,-0.05294398154087501,
1992,PIT,bellja01,bat,30,0.3280052737015861,-0.05290407640348163,-0.05290407640348163,
1955,BAL,triangu01,bat,30,0.3278558617067607,-0.05287997769463882,-0.05287997769463882,
1999,TBA,trammbu01,bat,30,0.327804462215476,-0.05287168745410903,-0.05287168745410903,
1984,KCA,ortajo01,bat,30,0.32775314553444157,-0.05286341057007122,-0.05286341057007122,
1971,SDN,brownol02,bat,30,0.3277515961942374,-0.0528631606764899,-0.0528631606764899,
1965,NYN,swoboro01,bat,30,0.3277424814080068,-0.05286169054967852,-0.05286169054967852,
1973,KCA,schaapa01,bat,30,0.3276445432197722,-0.05284589406770519,-0.05284589406770519,
1978,CHN,dejesiv01,bat,30,0.32740367444243357,-0.05280704426490864,-0.05280704426490864,
1976,ATL,montawi01,bat,30,0.32735783862182494,-0.052799651390616924,-0.052799651390616924,
1974,DET,kalinal01,bat,30,0.3272606190889961,-0.052783970820805826,-0.052783970820805826,
1985,KCA,wilsowi02,bat,30,0.32724762465765805,-0.052781874944783556,-0.052781874944783556,
1974,BAL,blairpa01,bat,30,0.32694865714474675,-0.05273365437818496,-0.05273365437818496,
2024,MIN,correca01,bat,30,0.3268901022567883,-0.05272421004141746,-0.05272421004141746,
1981,LAN,ceyro01,bat,30,0.3268046662896744,-0.05271043004672168,-0.05271043004672168,
1989,SFN,thompro01,bat,30,0.3267513478038776,-0.052701830290948,-0.052701830290948,
1974,BAL,robinbr01,bat,30,0.3266557086705077,-0.052686404624275436,-0.052686404624275436,
2007,KCA,grudzma01,bat,30,0.3266362380815666,-0.05268326420670429,-0.05268326420670429,
1995,DET,frymatr01,bat,30,0.3264796886558571,-0.052658014299331785,-0.052658014299331785,
1968,NYA,pepitjo01,bat,30,0.32621012980786207,-0.0526145370657842,-0.0526145370657842,
1972,ML4,rodriel01,bat,30,0.3256735395754838,-0.052527990254110285,-0.052527990254110285,
2005,MIN,morneju01,bat,30,0.32549123175972505,-0.052498585767697586,-0.052498585767697586,
1995,FLO,pendlte01,bat,30,0.32474129194134227,-0.052377627732474556,-0.052377627732474556,
1992,ML4,hamilda02,bat,30,0.324658852592427,-0.052364331063294675,-0.052364331063294675,
1971,CAL,spencji01,bat,30,0.32457123934741106,-0.05235019989474372,-0.05235019989474372,
1968,PHI,briggjo02,bat,30,0.3244224489926136,-0.05232620145042154,-0.05232620145042154,
1980,SDN,tenacge01,bat,30,0.32430009435610546,-0.052306466831629914,-0.052306466831629914,
1968,LAN,gabrile02,bat,30,0.32421272978171173,-0.05229237577124383,-0.05229237577124383,
1981,OAK,murphdw01,bat,30,0.3240272303169514,-0.052262456502734096,-0.052262456502734096,
1986,SFN,brenlbo01,bat,30,0.323984329284139,-0.052255536981312745,-0.052255536981312745,
1994,SEA,martied01,bat,30,0.32393045270555737,-0.052246847210573766,-0.052246847210573766,
2014,ARI,polloaj01,bat,30,0.32380561546401737,-0.0522267121716157,-0.0522267121716157,
1985,CAL,beniqju01,bat,30,0.32377534820515064,-0.052221830355669456,-0.052221830355669456,
1982,CIN,cedence01,bat,30,0.32353688287384447,-0.05218336820545878,-0.05218336820545878,
1955,PIT,freesge02,bat,30,0.32325807162021547,-0.052138398648421846,-0.052138398648421846,
2024,KCA,perezsa02,bat,30,0.32314886029939394,-0.052120783919257084,-0.052120783919257084,
1963,CHN,brocklo01,bat,30,0.32312355339986976,-0.05211670216126931,-0.05211670216126931,
1973,CLE,chambch01,bat,30,0.3230973858879704,-0.05211248159483393,-0.05211248159483393,
2023,NYA,torregl01,bat,30,0.32301569761214166,-0.05209930606647446,-0.05209930606647446,
2014,SEA,ackledu01,bat,30,0.3229498302314013,-0.0520886822953873,-0.0520886822953873,
1995,NYN,kentje01,bat,30,0.32289430173543693,-0.05207972608636079,-0.05207972608636079,
1975,CAL,stantle01,bat,30,0.3227236002886732,-0.05205219359494729,-0.05205219359494729,
2002,SDN,gantro01,bat,30,0.3223064607818427,-0.05198491302932947,-0.05198491302932947,
1983,SDN,garvest01,bat,30,0.322200044932451,-0.05196774918265339,-0.05196774918265339,
1961,PHI,herrepa01,bat,30,0.32219765518936627,-0.05196736374022037,-0.05196736374022037,
2017,CHA,sanchca01,bat,30,0.32219568119227976,-0.051967045353593505,-0.051967045353593505,
2011,SDN,headlch01,bat,30,0.3217836517710246,-0.05190058899532654,-0.05190058899532654,
2024,ARI,suareeu01,bat,30,0.32176042536857496,-0.051896842801383056,-0.051896842801383056,
1991,SDN,jacksda03,bat,30,0.321349924186421,-0.05183063293329371,-0.05183063293329371,
2003,NYN,wiggity01,bat,30,0.32129332572521535,-0.05182150414922828,-0.05182150414922828,
1994,OAK,berroge01,bat,30,0.32102604140086494,-0.051778393774333055,-0.051778393774333055,
1974,CAL,lahoujo01,bat,30,0.3209393346052428,-0.05176440880729723,-0.05176440880729723,
1992,KCA,joynewa01,bat,30,0.32078599677368497,-0.05173967689898144,-0.05173967689898144,
1984,LAN,marshmi02,bat,30,0.3207444710690806,-0.051732979204690416,-0.051732979204690416,
1997,PHI,daultda01,bat,30,0.3204339737486509,-0.051682898991717886,-0.051682898991717886,
2008,OAK,suzukku01,bat,30,0.32042347521857134,-0.05168120568041473,-0.05168120568041473,
2000,MIL,belliro01,bat,30,0.3202790480893948,-0.051657910982160445,-0.051657910982160445,
2017,SDN,renfrhu01,bat,30,0.31987726046762655,-0.05159310652703654,-0.05159310652703654,
1984,SEA,cowenal01,bat,30,0.3197588191688447,-0.05157400309174914,-0.05157400309174914,
1961,WS2,longda02,bat,30,0.31927183819266214,-0.05149545777301002,-0.05149545777301002,
1973,CLE,bellbu01,bat,30,0.3191167778063885,-0.051470448033288464,-0.051470448033288464,
2012,HOU,lowrije01,bat,30,0.3189402673152395,-0.05144197859923218,-0.05144197859923218,
1994,SLN,zeileto01,bat,30,0.3186180375240598,-0.05139000605226771,-0.05139000605226771,
1982,CLE,hargrmi01,bat,30,0.31843949121097903,-0.051361208259835325,-0.051361208259835325,
2000,TBA,willige02,bat,30,0.31841063724820956,-0.05135655439487251,-0.05135655439487251,
1967,CHA,bufordo01,bat,30,0.31839690916183017,-0.05135434018739196,-0.05135434018739196,
2021,PIT,gamelbe01,bat,30,0.31822308248403064,-0.05132630362645655,-0.05132630362645655,
1974,BOS,evansdw01,bat,30,0.3181977855236864,-0.05132222347156232,-0.05132222347156232,
2010,OAK,ellisma01,bat,30,0.31810010897950897,-0.05130646919024338,-0.05130646919024338,
1975,ATL,garrra01,bat,30,0.318014124744252,-0.05129260076520194,-0.05129260076520194,
2001,KCA,quinnma01,bat,30,0.3179978784494802,-0.05128998039507745,-0.05128998039507745,
2011,PIT,jonesga02,bat,30,0.31783652795779416,-0.05126395612222486,-0.05126395612222486,
1989,PHI,herrto01,bat,30,0.3175980318502443,-0.05122548900810392,-0.05122548900810392,
2014,SDN,grandya01,bat,30,0.31756747647892203,-0.05122056072240678,-0.05122056072240678,
2023,TOR,bichebo01,bat,30,0.3175230092782438,-0.05121338859326512,-0.05121338859326512,
1976,ML4,moneydo01,bat,30,0.31752146469562226,-0.051213139467035845,-0.051213139467035845,
1992,SLN,gilkebe01,bat,30,0.31713564058823485,-0.051150909772295944,-0.051150909772295944,
2024,CHN,happia01,bat,30,0.3170937115438766,-0.0511441470232059,-0.0511441470232059,
1974,BOS,petrori01,bat,30,0.31653737880112204,-0.05105441593566484,-0.05105441593566484,
2022,TEX,garciad02,bat,30,0.3160477325441753,-0.0509754407329315,-0.0509754407329315,
1973,NYN,milnejo01,bat,30,0.31600920147682604,-0.05096922604464936,-0.05096922604464936,
2003,LAN,loducpa01,bat,30,0.3156452540524351,-0.05091052484716695,-0.05091052484716695,
1963,NYN,snidedu01,bat,30,0.31559618513536764,-0.05090261050570446,-0.05090261050570446,
1964,NYN,kraneed01,bat,30,0.3154952325496782,-0.050886327830593256,-0.050886327830593256,
2011,CLE,hafnetr01,bat,30,0.31545226143433996,-0.0508793970055387,-0.0508793970055387,
1974,SDN,grubbjo01,bat,30,0.31482627125549323,-0.0507784308476602,-0.0507784308476602,
1993,OAK,gatesbr01,bat,30,0.3147276397189307,-0.050762522535311404,-0.050762522535311404,
1998,PIT,guilljo01,bat,30,0.31463522856709686,-0.050747617510822074,-0.050747617510822074,
1979,CHA,washicl01,bat,30,0.3144078645693689,-0.05071094589828531,-0.05071094589828531,
2023,SFN,florewi01,bat,30,0.31435661838455986,-0.05070268038460643,-0.05070268038460643,
1979,PHI,mcbriba01,bat,30,0.31407441605457287,-0.05065716387976982,-0.05065716387976982,
1975,CHA,mayca01,bat,30,0.31401927372641497,-0.05064826995587338,-0.05064826995587338,
1993,NYN,kentje01,bat,30,0.313889048991251,-0.0506272659663308,-0.0506272659663308,
1963,NYN,hickmji02,bat,30,0.31339498709977925,-0.05054757856448052,-0.05054757856448052,
2023,CHN,happia01,bat,30,0.31288230597123273,-0.05046488805987625,-0.05046488805987625,
1981,SDN,richage01,bat,30,0.3127527194245758,-0.05044398700396383,-0.05044398700396383,
2022,CIN,drurybr01,bat,30,0.31227712937474045,-0.05036727893140975,-0.05036727893140975,
1979,ATL,murphda05,bat,30,0.3121167293963088,-0.05034140796714658,-0.05034140796714658,
1988,HOU,basske01,bat,30,0.3120577309168549,-0.050331892083363694,-0.050331892083363694,
1993,ML4,jahajo01,bat,30,0.31183110487520604,-0.05029533949600097,-0.05029533949600097,
1992,LAN,karroer01,bat,30,0.3117140113701136,-0.05027645344679252,-0.05027645344679252,
1976,SDN,iviemi01,bat,30,0.3116189989834134,-0.05026112886829248,-0.05026112886829248,
1994,TEX,rodriiv01,bat,30,0.3113072081654594,-0.050210840026687,-0.050210840026687,
2002,PIT,youngke01,bat,30,0.31009639191830224,-0.05001554708359714,-0.05001554708359714,
1983,CIN,milneed01,bat,30,0.3100174288460361,-0.05000281110419937,-0.05000281110419937,
1981,MON,raineti01,bat,30,0.309896392021201,-0.04998328903567758,-0.04998328903567758,
1981,OAK,armasto01,bat,30,0.30976517276703536,-0.04996212463984441,-0.04996212463984441,
1976,NYN,kraneed01,bat,30,0.3097172834451451,-0.04995440055566856,-0.04995440055566856,
1979,HOU,puhlte01,bat,30,0.3097100429356171,-0.049953232731551146,-0.049953232731551146,
1981,PIT,thompja01,bat,30,0.30966375531622053,-0.04994576698648718,-0.04994576698648718,
1988,SLN,smithoz01,bat,30,0.30965921901882865,-0.049945035325617525,-0.049945035325617525,
2022,MIL,tellero01,bat,30,0.3095326750404016,-0.049924625006516385,-0.049924625006516385,
1998,TBA,boggswa01,bat,30,0.30947056975483755,-0.0499146080249738,-0.0499146080249738,
1992,OAK,cansejo01,bat,30,0.30926066157950044,-0.04988075186766136,-0.04988075186766136,
1993,SDN,mcgrifr01,bat,30,0.30892749481902076,-0.049827015293390446,-0.049827015293390446,
1988,SLN,mcgeewi01,bat,30,0.30889983608208094,-0.049822554206787245,-0.049822554206787245,
1986,ATL,oberkke01,bat,30,0.3088661815369946,-0.04981712605435396,-0.04981712605435396,
2023,BAL,santaan02,bat,30,0.3088304816081456,-0.049811368001313805,-0.049811368001313805,
1993,CAL,curtich01,bat,30,0.30879734138900256,-0.04980602280467783,-0.04980602280467783,
2023,CLE,naylojo01,bat,30,0.30843535529781496,-0.04974763795126048,-0.04974763795126048,
1978,SEA,bochtbr01,bat,30,0.30833190062456795,-0.04973095171363999,-0.04973095171363999,
2003,LAN,beltrad01,bat,30,0.3080434822567543,-0.04968443262205715,-0.04968443262205715,
1989,PHI,krukjo01,bat,30,0.30796059980566565,-0.04967106448478478,-0.04967106448478478,
2011,SDN,maybica01,bat,30,0.30790190408004703,-0.04966159743226565,-0.04966159743226565,
2015,WAS,zimmery01,bat,30,0.3078802596076374,-0.049658106388328606,-0.049658106388328606,
2015,PHI,howarry01,bat,30,0.30783977064874374,-0.0496515759110877,-0.0496515759110877,
1973,CLE,gamblos01,bat,30,0.30756369132695865,-0.04960704698821913,-0.04960704698821913,
1955,BAL,abramca01,bat,30,0.30749015360850557,-0.049595186065887996,-0.049595186065887996,
1995,PIT,martial03,bat,30,0.30686069447185754,-0.0494936603986867,-0.0494936603986867,
1989,CIN,larkiba01,bat,30,0.3067296355450111,-0.049472521862098565,-0.049472521862098565,
1988,PHI,hayesvo01,bat,30,0.3063957381260655,-0.04941866743968799,-0.04941866743968799,
1975,NYN,unserde01,bat,30,0.30630407480349353,-0.04940388303282153,-0.04940388303282153,
1976,DET,hortowi01,bat,30,0.3059495550392712,-0.0493467024256889,-0.0493467024256889,
1983,SEA,hendeda01,bat,30,0.30516061496385066,-0.04921945402642752,-0.04921945402642752,
2022,BAL,rutscad01,bat,30,0.3050200340719112,-0.049196779689017936,-0.049196779689017936,
1984,SDN,martica01,bat,30,0.3049614494331071,-0.04918733055372695,-0.04918733055372695,
1972,NYN,ageeto01,bat,30,0.30490532787551783,-0.04917827868959965,-0.04917827868959965,
2024,PHI,turnetr01,bat,30,0.30488077521309875,-0.049174318582757864,-0.049174318582757864,
1988,LAN,shelbjo01,bat,30,0.3046952249952906,-0.04914439112827268,-0.04914439112827268,
1981,CIN,griffke01,bat,30,0.304646911319689,-0.04913659859994984,-0.04913659859994984,
1968,CAL,minchdo01,bat,30,0.3038467493946836,-0.049007540224948964,-0.049007540224948964,
2023,CIN,friedtj01,bat,30,0.3036872139103966,-0.048981808695225254,-0.048981808695225254,
1994,PHI,daultda01,bat,30,0.30297522648919617,-0.04886697201438648,-0.04886697201438648,
2011,OAK,weeksje01,bat,30,0.3028854399951929,-0.0488524903218053,-0.0488524903218053,
1981,CIN,conceda01,bat,30,0.30287187022684564,-0.04885030164949123,-0.04885030164949123,
1981,TEX,bellbu01,bat,30,0.3027586388371517,-0.04883203852212124,-0.04883203852212124,
2024,NYN,vientma01,bat,30,0.3027386820444752,-0.04882881968459277,-0.04882881968459277,
1978,CHA,ortajo01,bat,30,0.30234334111063427,-0.048765055017844235,-0.048765055017844235,
1984,CHA,kittlro01,bat,30,0.30220949562066285,-0.04874346703559078,-0.04874346703559078,
1979,TEX,ziskri01,bat,30,0.30213019186011825,-0.04873067610647069,-0.04873067610647069,
2023,BOS,turneju01,bat,30,0.3019451898688639,-0.048700837075623206,-0.048700837075623206,
1998,MIN,molitpa01,bat,30,0.30183619737641043,-0.04868325764135652,-0.04868325764135652,
1994,KCA,joynewa01,bat,30,0.3017395047221837,-0.04866766205196511,-0.04866766205196511,
1998,FLO,leede02,bat,30,0.30134879578369944,-0.04860464448124185,-0.04860464448124185,
2023,TOR,guerrvl02,bat,30,0.30133825924782426,-0.04860294503997165,-0.04860294503997165,
1986,ML4,molitpa01,bat,30,0.3012988640850561,-0.04859659098146066,-0.04859659098146066,
1992,ML4,yountro01,bat,30,0.3010012917027086,-0.048548595435920744,-0.048548595435920744,
1978,CHA,soderer01,bat,30,0.3008496363253541,-0.04852413489118614,-0.04852413489118614,
1978,CLE,bellbu01,bat,30,0.3004516937503875,-0.04845995060490121,-0.04845995060490121,
1999,FLO,castilu01,bat,30,0.30041420443203987,-0.04845390394065159,-0.04845390394065159,
1991,NYN,magadda01,bat,30,0.3004083546805392,-0.04845296043234504,-0.04845296043234504,
1979,NYN,hendest01,bat,30,0.30036878338255646,-0.04844657796492846,-0.04844657796492846,
1995,PHI,moranmi01,bat,30,0.30032232380248297,-0.04843908448427144,-0.04843908448427144,
2006,PIT,pauliro01,bat,30,0.30025005364706137,-0.04842742800759054,-0.04842742800759054,
2023,TBA,lowejo01,bat,30,0.30024337658845446,-0.048426351062653944,-0.048426351062653944,
1980,PHI,trillma01,bat,30,0.30011772862148084,-0.04840608526152917,-0.04840608526152917,
2002,MIL,hammoje01,bat,30,0.3000814881217269,-0.04840024001963337,-0.04840024001963337,
1992,SFN,thompro01,bat,30,0.29939425151901194,-0.04828939540629225,-0.04828939540629225,
1994,NYN,kentje01,bat,30,0.2993189333244567,-0.04827724731039624,-0.04827724731039624,
2022,OAK,murphse01,bat,30,0.2992949321842106,-0.04827337615874364,-0.04827337615874364,
1991,MON,deshide01,bat,30,0.2990344943867186,-0.04823137006237396,-0.04823137006237396,
1988,PHI,samueju01,bat,30,0.29891295084786673,-0.04821176626578495,-0.04821176626578495,
1980,CHA,johnsla02,bat,30,0.2987477327020178,-0.04818511817774481,-0.04818511817774481,
1987,LAN,marshmi02,bat,30,0.29855258782562705,-0.048153643197681784,-0.048153643197681784,
1982,HOU,cruzjo01,bat,30,0.29848324825954314,-0.048142459396700504,-0.048142459396700504,
2023,SDN,bogaexa01,bat,30,0.29798731355097857,-0.048062469927577185,-0.048062469927577185,
1972,NYN,staubru01,bat,30,0.297711333146039,-0.048017956959038544,-0.048017956959038544,
1960,CHN,altmage01,bat,30,0.29769217769052747,-0.04801486736943991,-0.04801486736943991,
2022,MIL,adamewi01,bat,30,0.2976909784843084,-0.048014673949082,-0.048014673949082,
1995,MON,cordewi01,bat,30,0.2975192808767943,-0.047986980786579723,-0.047986980786579723,
1979,OAK,murphdw01,bat,30,0.29721365687913437,-0.04793768659340877,-0.04793768659340877,
1989,HOU,biggicr01,bat,30,0.2964827056191626,-0.04781979122889719,-0.04781979122889719,
1976,CHA,garrra01,bat,30,0.29595341406315245,-0.04773442162308911,-0.04773442162308911,
1994,SDN,bellde01,bat,30,0.2959023932317967,-0.047726192456741395,-0.047726192456741395,
1994,KCA,josefe01,bat,30,0.29579328647677083,-0.04770859459302755,-0.04770859459302755,
2000,SDN,martial03,bat,30,0.295582490495094,-0.047674595241144195,-0.047674595241144195,
2023,PHI,casteni01,bat,30,0.29517482403395745,-0.04760884258612217,-0.04760884258612217,
1989,ML4,deerro01,bat,30,0.2950086208436979,-0.04758203561995127,-0.04758203561995127,
1999,MIN,walketo04,bat,30,0.29444807978604914,-0.04749162577194341,-0.04749162577194341,
1972,BAL,baylodo01,bat,30,0.29380265502777314,-0.047387525004479535,-0.047387525004479535,
2024,MIL,chourja01,bat,30,0.2934933003947487,-0.04733762909592721,-0.04733762909592721,
1975,MON,parrila01,bat,30,0.2933165525492949,-0.04730912137891853,-0.04730912137891853,
1960,KC1,tuttlbi01,bat,30,0.29271457086754066,-0.04721202755928075,-0.04721202755928075,
1957,NY1,spencda01,bat,30,0.2926109826390759,-0.04719531978049612,-0.04719531978049612,
1989,PIT,redusga01,bat,30,0.29250383260336044,-0.04717803751667104,-0.04717803751667104,
2024,CLE,naylojo01,bat,30,0.29246129620799294,-0.04717117680774079,-0.04717117680774079,
1993,FLO,destror01,bat,30,0.2924004678736002,-0.047161365786064544,-0.047161365786064544,
1972,CLE,mccrato01,bat,30,0.2923206769686273,-0.047148496285262465,-0.047148496285262465,
2013,MIA,ruggiju01,bat,30,0.29226995379732856,-0.04714031512860138,-0.04714031512860138,
1991,CLE,coleal01,bat,30,0.29221414405248264,-0.04713131355685204,-0.04713131355685204,
1997,CHN,orieke01,bat,30,0.2919362177152795,-0.047086486728270885,-0.047086486728270885,
2024,COL,tovarez01,bat,30,0.29160809819805544,-0.04703356422549281,-0.04703356422549281,
1963,HOU,warwica01,bat,30,0.2912744364258397,-0.04697974781061931,-0.04697974781061931,
2013,NYA,overbly01,bat,30,0.29126551892692426,-0.04697830950434262,-0.04697830950434262,
2023,WAS,thomala02,bat,30,0.2906666832555547,-0.04688172310573463,-0.04688172310573463,
1994,ML4,vaughgr01,bat,30,0.2905063068107835,-0.04685585593722314,-0.04685585593722314,
1989,ATL,blausje01,bat,30,0.2901582643389958,-0.04679972005467674,-0.04679972005467674,
1978,CAL,lansfca01,bat,30,0.28986479743116783,-0.046752386682446426,-0.046752386682446426,
1980,MIN,landrke01,bat,30,0.2896165261593795,-0.04671234292893218,-0.04671234292893218,
1981,BAL,decindo01,bat,30,0.28935477148982763,-0.04667012443384316,-0.04667012443384316,
2012,HOU,johnsch05,bat,30,0.2885275905291821,-0.04653670814986808,-0.04653670814986808,
1972,PHI,huttoto01,bat,30,0.2883347040539729,-0.04650559742806014,-0.04650559742806014,
1984,SLN,mcgeewi01,bat,30,0.288333877788685,-0.046505464159465326,-0.046505464159465326,
1985,PIT,thompja01,bat,30,0.28832775314497927,-0.046504476313706335,-0.046504476313706335,
1981,MON,cromawa01,bat,30,0.2882971740967505,-0.0464995442091533,-0.0464995442091533,
1983,NYN,fostege01,bat,30,0.2878513078392426,-0.046427630296652034,-0.046427630296652034,
2024,DET,carpeke01,bat,30,0.28768136156050517,-0.04640021960653309,-0.04640021960653309,
1981,NYN,kingmda01,bat,30,0.2875117032568674,-0.046372855364010875,-0.046372855364010875,
2005,LAN,bradlmi01,bat,30,0.28749899604447354,-0.046370805813624766,-0.046370805813624766,
1988,SDN,krukjo01,bat,30,0.28720616836810037,-0.04632357554324199,-0.04632357554324199,
1981,DET,gibsoki01,bat,30,0.2870507929906278,-0.04629851499848835,-0.04629851499848835,
1974,SFN,maddoga01,bat,30,0.28695359051545305,-0.04628283717991178,-0.04628283717991178,
2005,PIT,sanchfr01,bat,30,0.28675627186948877,-0.046251011591853027,-0.046251011591853027,
2024,MIN,buxtoby01,bat,30,0.28675578924300965,-0.04625093374887252,-0.04625093374887252,
2021,LAA,troutmi01,bat,30,0.28638722750238677,-0.04619148830683657,-0.04619148830683657,
1994,PIT,bellja01,bat,30,0.28628604486124876,-0.046175168526007865,-0.046175168526007865,
1960,PHI,tayloto02,bat,30,0.2862023408208175,-0.04616166787432541,-0.04616166787432541,
2023,PIT,reynobr01,bat,30,0.2860265073460558,-0.04613330763646061,-0.04613330763646061,
1988,BAL,orsuljo01,bat,30,0.2859005763455388,-0.04611299618476432,-0.04611299618476432,
1975,ML4,moneydo01,bat,30,0.28549914268988835,-0.04604824882094973,-0.04604824882094973,
1994,PHI,dykstle01,bat,30,0.2850822450149353,-0.04598100726047343,-0.04598100726047343,
2022,MIN,urshegi01,bat,30,0.28464231627321873,-0.04591005101180947,-0.04591005101180947,
1972,TEX,fordte01,bat,30,0.2842709344417634,-0.04585015071641345,-0.04585015071641345,
2011,MIN,kubelja01,bat,30,0.2841959305504577,-0.045838053314589955,-0.045838053314589955,
2020,CHA,abreujo02,bat,30,0.2838042506008129,-0.045774879129163365,-0.045774879129163365,
2022,NYA,torregl01,bat,30,0.28375151011779054,-0.04576637259964363,-0.04576637259964363,
2023,OAK,rookebr01,bat,30,0.2831202021339568,-0.04566454873128335,-0.04566454873128335,
1988,HOU,hatchbi01,bat,30,0.2830858414071149,-0.04565900667856692,-0.04565900667856692,
1974,CAL,rivermi01,bat,30,0.28288552946095996,-0.04562669830015483,-0.04562669830015483,
1975,SDN,grubbjo01,bat,30,0.2817135584409258,-0.045437670716278356,-0.045437670716278356,
1974,DET,hortowi01,bat,30,0.2810024119094776,-0.04532296966281897,-0.04532296966281897,
1983,OAK,lansfca01,bat,30,0.2807316275388703,-0.04527929476433392,-0.04527929476433392,
1985,CIN,oestero01,bat,30,0.2807066236455085,-0.045275261878307826,-0.045275261878307826,
2023,SLN,contrwi01,bat,30,0.2805766037208453,-0.04525429092271698,-0.04525429092271698,
1984,MON,wallati01,bat,30,0.28055020131847214,-0.04525003247072131,-0.04525003247072131,
1989,ATL,mcdowod01,bat,30,0.28048911260896775,-0.04524017945305931,-0.04524017945305931,
2020,CLE,ramirjo01,bat,30,0.2804191602574882,-0.0452288968157239,-0.0452288968157239,
1985,PIT,rayjo01,bat,30,0.28041612578062936,-0.04522840738397248,-0.04522840738397248,
2024,CLE,kwanst01,bat,30,0.280355265284334,-0.04521859117489258,-0.04521859117489258,
2023,CIN,mclaima01,bat,30,0.28025496666545663,-0.04520241397829945,-0.04520241397829945,
1981,CLE,harrato01,bat,30,0.28007374448793565,-0.04517318459482833,-0.04517318459482833,
2007,SLN,ludwiry01,bat,30,0.2799386279398998,-0.04515139160320965,-0.04515139160320965,
1988,CHA,pasquda01,bat,30,0.2798508123702348,-0.04513722780165077,-0.04513722780165077,
1981,SFN,evansda01,bat,30,0.27984262044871516,-0.045135906523986316,-0.045135906523986316,
1973,CAL,olivebo01,bat,30,0.2796331732662983,-0.04510212472037069,-0.04510212472037069,
1992,BOS,boggswa01,bat,30,0.2790551328292605,-0.045008892391816206,-0.045008892391816206,
1981,TEX,oliveal01,bat,30,0.2783112172209625,-0.04488890600338105,-0.04488890600338105,
1994,BAL,gomezle02,bat,30,0.27818992200968357,-0.04486934225962638,-0.04486934225962638,
2011,SDN,hundlni01,bat,30,0.278010329256416,-0.04484037568651871,-0.04484037568651871,
1978,SEA,reynocr01,bat,30,0.27786678211334476,-0.044817222921507215,-0.044817222921507215,
2010,SDN,venabwi01,bat,30,0.2775540596912852,-0.044766783821175035,-0.044766783821175035,
1955,BAL,phillda01,bat,30,0.2773792409028361,-0.04473858724239292,-0.04473858724239292,
2007,SFN,molinbe01,bat,30,0.2773617382879665,-0.0447357642399946,-0.0447357642399946,
1982,NYN,kingmda01,bat,30,0.27726900821561296,-0.044720807776711766,-0.044720807776711766,
2011,OAK,matsuhi01,bat,30,0.2769538651399044,-0.044669978248371676,-0.044669978248371676,
2020,WAS,turnetr01,bat,30,0.2761598302902098,-0.044541908111324156,-0.044541908111324156,
1958,KC1,marisro01,bat,30,0.2757680319285957,-0.04447871482719286,-0.04447871482719286,
2014,CIN,phillbr01,bat,30,0.27501901042925536,-0.04435790490794441,-0.04435790490794441,
1981,TOR,maybejo01,bat,30,0.27453232050982324,-0.04427940653384246,-0.04427940653384246,
1960,PHI,delgrbo01,bat,30,0.2744897473764691,-0.044272539899430495,-0.044272539899430495,
1986,CHA,walkegr01,bat,30,0.2740376223074427,-0.04419961650120044,-0.04419961650120044,
1997,TOR,merceor01,bat,30,0.2738811822460566,-0.044174384233234935,-0.044174384233234935,
1981,CHN,durhale01,bat,30,0.27365327964087927,-0.04413762574852891,-0.04413762574852891,
2023,TOR,beltbr01,bat,30,0.27329860564445374,-0.044080420265234475,-0.044080420265234475,
1954,PIT,skinnbo01,bat,30,0.2725950111002084,-0.04396693727422716,-0.04396693727422716,
1986,SDN,krukjo01,bat,30,0.27234210708138773,-0.04392614630344963,-0.04392614630344963,
2011,SFN,rossco01,bat,30,0.2717383525284625,-0.04382876653684879,-0.04382876653684879,
1989,LAN,randowi01,bat,30,0.2714755519685962,-0.04378637934977358,-0.04378637934977358,
1982,TOR,bonneba01,bat,30,0.2712673422726918,-0.043752797140756736,-0.043752797140756736,
2024,PIT,cruzon01,bat,30,0.27107648016873226,-0.04372201293044069,-0.04372201293044069,
1995,KCA,nunnajo01,bat,30,0.27081605516744434,-0.043680008897974895,-0.043680008897974895,
2011,SEA,smoakju01,bat,30,0.26962039409707905,-0.04348716033823856,-0.04348716033823856,
