season,name,n_teams,pos_change_suggestion
2010,Kevin Correia,1,No Change
2010,Kevin Frandsen,1,No Change
2010,Kevin Gregg,1,No Change
2010,Kevin Jepsen,1,No Change
2010,Kevin Kouzmanoff,1,No Change
2010,Kevin Mench,1,No Change
2010,Kevin Millwood,1,No Change
2010,Kevin Mulvey,1,No Change
2010,Kevin Russo,1,No Change
2010,Kevin Slowey,1,No Change
2010,Kevin Youkilis,1,No Change
2010,Kila Ka'aihue,1,No Change
2010,Koji Uehara,1,No Change
2010,Konrad Schmidt,1,No Change
2010,Kosuke Fukudome,1,No Change
2010,Koyie Hill,1,No Change
2010,Kris Benson,1,No Change
2010,Kris Medlen,1,No Change
2010,Kurt Suzuki,1,No Change
2010,Kyle Blanks,1,No Change
2010,Kyle Davies,1,No Change
2010,Kyle Drabek,1,No Change
2010,Kyle Farnsworth,2,Utility Tryout
2010,Kyle Kendrick,1,No Change
2010,Kyle Lohse,1,No Change
2010,Kyle McClellan,1,No Change
2010,LaTroy Hawkins,1,No Change
2010,Lance Berkman,2,Utility Tryout
2010,Lance Cormier,1,No Change
2010,Lance Zawadzki,1,No Change
2010,Landon Powell,1,No Change
2010,Lars Anderson,1,No Change
2010,Lastings Milledge,1,No Change
2010,Laynce Nix,1,No Change
2010,Leo Rosales,1,No Change
2010,Livan Hernandez,1,No Change
2010,Logan Morrison,1,No Change
2010,Logan Ondrusek,1,No Change
2010,Lorenzo Cain,1,No Change
2010,Lou Marson,1,No Change
2010,Lucas Duda,1,No Change
2010,Lucas Harrell,1,No Change
2010,Lucas May,1,No Change
2010,Luis Atilano,1,No Change
2010,Luis Castillo,1,No Change
2010,Luis Cruz,1,No Change
2010,Luis Durango,1,No Change
2010,Luis Hernandez,1,No Change
2010,Luis Mendoza,1,No Change
2010,Luis Montanez,1,No Change
2010,Luis Perdomo,1,No Change
2010,Luis Valbuena,1,No Change
2010,Luke Carlin,1,No Change
2010,Luke French,1,No Change
2010,Luke Gregerson,1,No Change
2010,Luke Hochevar,1,No Change
2010,Luke Hughes,1,No Change
2010,Luke Scott,1,No Change
2010,Lyle Overbay,1,No Change
2010,Madison Bumgarner,1,No Change
2010,Magglio Ordonez,1,No Change
2010,Maicer Izturis,1,No Change
2010,Manny Acosta,1,No Change
2010,Manny Corpas,1,No Change
2010,Manny Delcarmen,2,Utility Tryout
2010,Manny Parra,1,No Change
2010,Manny Ramirez,2,Utility Tryout
2010,Marc Rzepczynski,1,No Change
2010,Marco Estrada,1,No Change
2010,Marco Scutaro,1,No Change
2010,Marcos Mateo,1,No Change
2010,Marcus Thames,1,No Change
2010,Mariano Rivera,1,No Change
2010,Mark Buehrle,1,No Change
2010,Mark DeRosa,1,No Change
2010,Mark Ellis,1,No Change
2010,Mark Grudzielanek,1,No Change
2010,Mark Hamilton,1,No Change
2010,Mark Hendrickson,1,No Change
2010,Mark Kotsay,1,No Change
2010,Mark Lowe,2,Utility Tryout
2010,Mark Melancon,2,Utility Tryout
2010,Mark Reynolds,1,No Change
2010,Mark Rogers,1,No Change
2010,Mark Teahen,1,No Change
2010,Mark Teixeira,1,No Change
2010,Mark Trumbo,1,No Change
2010,Marlon Byrd,1,No Change
2010,Martin Prado,1,No Change
2010,Mat Gamel,1,No Change
2010,Mat Latos,1,No Change
2010,Matt Albers,1,No Change
2010,Matt Belisle,1,No Change
2010,Matt Cain,1,No Change
2010,Matt Capps,2,Utility Tryout
2010,Matt Carson,1,No Change
2010,Matt Chico,1,No Change
2010,Matt Daley,1,No Change
2010,Matt Diaz,1,No Change
2010,Matt Downs,2,Utility Tryout
2010,Matt Fox,2,Utility Tryout
2010,Matt Garza,1,No Change
2010,Matt Guerrier,1,No Change
2010,Matt Harrison,1,No Change
2010,Matt Holliday,1,No Change
2010,Matt Joyce,1,No Change
2010,Matt Kemp,1,No Change
2010,Matt LaPorta,1,No Change
2010,Matt Lindstrom,1,No Change
2010,Matt Maloney,1,No Change
2010,Matt Mangini,1,No Change
2010,Matt Pagnozzi,1,No Change
2010,Matt Palmer,1,No Change
2010,Matt Reynolds,1,No Change
2010,Matt Stairs,1,No Change
2010,Matt Thornton,1,No Change
2010,Matt Tolbert,1,No Change
2010,Matt Treanor,1,No Change
2010,Matt Tuiasosopo,1,No Change
2010,Matt Watson,1,No Change
2010,Matt Wieters,1,No Change
2010,Max Ramirez,1,No Change
2010,Max Scherzer,1,No Change
2010,Max St. Pierre,1,No Change
2010,Melky Cabrera,1,No Change
2010,Melvin Mora,1,No Change
2010,Merkin Valdez,1,No Change
2010,Micah Hoffpauir,1,No Change
2010,Micah Owings,1,No Change
2010,Michael Bourn,1,No Change
2010,Michael Bowden,1,No Change
2010,Michael Brantley,1,No Change
2010,Michael Cuddyer,1,No Change
2010,Michael Kirkman,1,No Change
2010,Michael Kohn,1,No Change
2010,Michael McKenry,1,No Change
2010,Michael Saunders,1,No Change
2010,Michael Wuertz,1,No Change
2010,Michael Young,1,No Change
2010,Miguel Batista,1,No Change
2010,Miguel Cabrera,1,No Change
2010,Miguel Cairo,1,No Change
2010,Miguel Montero,1,No Change
2010,Miguel Olivo,1,No Change
2010,Miguel Tejada,2,Utility Tryout
2010,Mike Adams,1,No Change
2010,Mike Aviles,1,No Change
2010,Mike Baxter,1,No Change
2010,Mike Cameron,1,No Change
2010,Mike Carp,1,No Change
2010,Mike Dunn,1,No Change
2010,Mike Ekstrom,1,No Change
2010,Mike Fontenot,2,Utility Tryout
2010,Mike Gonzalez,1,No Change
2010,Mike Hampton,1,No Change
2010,Mike Hessman,1,No Change
2010,Mike Jacobs,1,No Change
2010,Mike Lamb,1,No Change
2010,Mike Leake,1,No Change
2010,Mike Lincoln,1,No Change
2010,Mike Lowell,1,No Change
2010,Mike MacDougal,1,No Change
2010,Mike McClendon,1,No Change
2010,Mike McCoy,1,No Change
2010,Mike Minor,1,No Change
2010,Mike Morse,1,No Change
2010,Mike Napoli,1,No Change
2010,Mike Nickeas,1,No Change
2010,Mike Pelfrey,1,No Change
2010,Mike Redmond,1,No Change
2010,Mike Rivera,1,No Change
2010,Mike Ryan,1,No Change
2010,Mike Sweeney,2,Utility Tryout
2010,Mike Zagurski,1,No Change
2010,Milton Bradley,1,No Change
2010,Mitch Atkins,1,No Change
2010,Mitch Maier,1,No Change
2010,Mitch Moreland,1,No Change
2010,Mitch Stetter,1,No Change
2010,Mitch Talbot,1,No Change
2010,Mitchell Boggs,1,No Change
2010,Nate McLouth,1,No Change
2010,Nate Robertson,2,Utility Tryout
2010,Nate Schierholtz,1,No Change
2010,Neftali Feliz,1,No Change
2010,Neil Walker,1,No Change
2010,Nelson Cruz,1,No Change
2010,Nelson Figueroa,2,Utility Tryout
2010,Nick Blackburn,1,No Change
2010,Nick Evans,1,No Change
2010,Nick Green,2,Utility Tryout
2010,Nick Hundley,1,No Change
2010,Nick Johnson,1,No Change
2010,Nick Markakis,1,No Change
2010,Nick Masset,1,No Change
2010,Nick Punto,1,No Change
2010,Nick Stavinoha,1,No Change
2010,Nick Swisher,1,No Change
2010,Niuman Romero,1,No Change
2010,Nolan Reimold,1,No Change
2010,Nyjer Morgan,1,No Change
2010,Octavio Dotel,3,Utility Tryout
2010,Oliver Perez,1,No Change
2010,Omar Beltre,1,No Change
2010,Omar Infante,1,No Change
2010,Omar Vizquel,1,No Change
2010,Orlando Cabrera,1,No Change
2010,Orlando Hudson,1,No Change
2010,Oscar Salazar,1,No Change
2010,Osvaldo Martinez,1,No Change
2010,Oswaldo Navarro,1,No Change
2010,P. J. Walters,1,No Change
2010,Pablo Sandoval,1,No Change
2010,Pat Burrell,2,Utility Tryout
2010,Pat Misch,1,No Change
2010,Pat Neshek,1,No Change
2010,Paul Hoover,1,No Change
2010,Paul Janish,1,No Change
2010,Paul Konerko,1,No Change
2010,Paul Maholm,1,No Change
2010,Paul McAnulty,1,No Change
2010,Paul Phillips,1,No Change
2010,Pedro Alvarez,1,No Change
2010,Pedro Ciriaco,1,No Change
2010,Pedro Feliciano,1,No Change
2010,Pedro Feliz,2,Utility Tryout
2010,Pedro Strop,1,No Change
2010,Pedro Viola,1,No Change
2010,Peter Bourjos,1,No Change
2010,Peter Moylan,1,No Change
2010,Phil Coke,1,No Change
2010,Phil Hughes,1,No Change
2010,Philip Humber,1,No Change
2010,Placido Polanco,1,No Change
2010,Prince Fielder,1,No Change
2010,R. A. Dickey,1,No Change
2010,Rafael Betancourt,1,No Change
2010,Rafael Furcal,1,No Change
2010,Rafael Perez,1,No Change
2010,Rafael Rodriguez,2,Utility Tryout
2010,Rafael Soriano,1,No Change
2010,Rajai Davis,1,No Change
2010,Ramiro Peña,1,No Change
2010,Ramon Castro,1,No Change
2010,Ramon Hernandez,1,No Change
2010,Ramon Ortiz,1,No Change
2010,Ramon Ramirez,2,Utility Tryout
2010,Ramon Santiago,1,No Change
2010,Ramon Troncoso,1,No Change
2010,Randy Choate,1,No Change
2010,Randy Flores,2,Utility Tryout
2010,Randy Ruiz,1,No Change
2010,Randy Wells,1,No Change
2010,Randy Williams,1,No Change
2010,Randy Winn,2,Utility Tryout
2010,Randy Wolf,1,No Change
2010,Raul Ibanez,1,No Change
2010,Raul Valdes,1,No Change
2010,Reed Johnson,1,No Change
2010,Reggie Willits,1,No Change
2010,Reid Brignac,1,No Change
2010,Renyel Pinto,1,No Change
2010,Rhyne Hughes,1,No Change
2010,Rich Harden,1,No Change
2010,Rich Hill,1,No Change
2010,Rich Thompson,1,No Change
2010,Rick Ankiel,2,Utility Tryout
2010,Rick Porcello,1,No Change
2010,Rick van den Hurk,2,Utility Tryout
2010,Rickie Weeks,1,No Change
2010,Ricky Nolasco,1,No Change
2010,Ricky Romero,1,No Change
2010,Rob Delaney,1,No Change
2010,Rob Johnson,1,No Change
2010,Rob Tejeda,1,No Change
2010,Robb Quinlan,1,No Change
2010,Robbie Weinhardt,1,No Change
2010,Robert Andino,1,No Change
2010,Robert Coello,1,No Change
2010,Robert Manuel,1,No Change
2010,Robert Ray,1,No Change
2010,Roberto Hernandez,1,No Change
2010,Robinson Cano,1,No Change
2010,Rocco Baldelli,1,No Change
2010,Rod Barajas,2,Utility Tryout
2010,Rodrigo Lopez,1,No Change
2010,Roger Bernadina,1,No Change
2010,Roman Colon,1,No Change
2010,Rommie Lewis,1,No Change
2010,Romulo Sanchez,1,No Change
2010,Ron Mahay,1,No Change
2010,Ronald Belisario,1,No Change
2010,Ronnie Belliard,1,No Change
2010,Ronny Cedeno,1,No Change
2010,Ronny Paulino,1,No Change
2010,Ross Detwiler,1,No Change
2010,Ross Gload,1,No Change
2010,Ross Ohlendorf,1,No Change
2010,Ross Wolf,1,No Change
2010,Roy Halladay,1,No Change
2010,Roy Oswalt,2,Utility Tryout
2010,Royce Ring,1,No Change
2010,Ruben Tejada,1,No Change
2010,Russ Mitchell,1,No Change
2010,Russ Ortiz,1,No Change
2010,Russ Springer,1,No Change
2010,Russell Branyan,2,Utility Tryout
2010,Russell Martin,1,No Change
2010,Rusty Ryal,1,No Change
2010,Ryan Braun,1,No Change
2010,Ryan Budde,1,No Change
2010,Ryan Church,2,Utility Tryout
2010,Ryan Dempster,1,No Change
2010,Ryan Doumit,1,No Change
2010,Ryan Franklin,1,No Change
2010,Ryan Garko,1,No Change
2010,Ryan Hanigan,1,No Change
2010,Ryan Howard,1,No Change
2010,Ryan Kalish,1,No Change
2010,Ryan Langerhans,1,No Change
2010,Ryan Ludwick,2,Utility Tryout
2010,Ryan Madson,1,No Change
2010,Ryan Perry,1,No Change
2010,Ryan Raburn,1,No Change
2010,Ryan Roberts,1,No Change
2010,Ryan Rohlinger,1,No Change
2010,Ryan Rowland-Smith,1,No Change
2010,Ryan Shealy,1,No Change
2010,Ryan Spilborghs,1,No Change
2010,Ryan Sweeney,1,No Change
2010,Ryan Theriot,2,Utility Tryout
2010,Ryan Webb,1,No Change
2010,Ryan Zimmerman,1,No Change
2010,Ryota Igarashi,1,No Change
2010,Sam Deduno,1,No Change
2010,Sam Demel,1,No Change
2010,Sam Fuld,1,No Change
2010,Sam LeCure,1,No Change
2010,Sammy Gervacio,1,No Change
2010,Sandy Rosario,1,No Change
2010,Santiago Casilla,1,No Change
2010,Saul Rivera,1,No Change
2010,Scot Shields,1,No Change
2010,Scott Atchison,1,No Change
2010,Scott Baker,1,No Change
2010,Scott Cousins,1,No Change
2010,Scott Downs,1,No Change
2010,Scott Elbert,1,No Change
2010,Scott Feldman,1,No Change
2010,Scott Hairston,1,No Change
2010,Scott Kazmir,1,No Change
2010,Scott Linebrink,1,No Change
2010,Scott Maine,1,No Change
2010,Scott Mathieson,1,No Change
2010,Scott Moore,1,No Change
2010,Scott Olsen,1,No Change
2010,Scott Podsednik,2,Utility Tryout
2010,Scott Proctor,1,No Change
2010,Scott Rolen,1,No Change
2010,Scott Schoeneweis,1,No Change
2010,Scott Sizemore,1,No Change
2010,Scott Strickland,1,No Change
2010,Sean Burnett,1,No Change
2010,Sean Gallagher,2,Utility Tryout
2010,Sean Green,1,No Change
2010,Sean Marshall,1,No Change
2010,Sean O'Sullivan,2,Utility Tryout
2010,Sean Rodriguez,1,No Change
2010,Sean West,1,No Change
2010,Sean White,1,No Change
2010,Sergio Mitre,1,No Change
2010,Sergio Romo,1,No Change
2010,Sergio Santos,1,No Change
2010,Seth Smith,1,No Change
2010,Shane Victorino,1,No Change
2010,Shaun Marcum,1,No Change
2010,Shawn Camp,1,No Change
2010,Shawn Hill,1,No Change
2010,Shawn Kelley,1,No Change
2010,Shelley Duncan,1,No Change
2010,Shin-Soo Choo,1,No Change
2010,Skip Schumaker,1,No Change
2010,Starlin Castro,1,No Change
2010,Stephen Drew,1,No Change
2010,Stephen Strasburg,1,No Change
2010,Steve Cishek,1,No Change
2010,Steve Pearce,1,No Change
2010,Steven Hill,1,No Change
2010,Steven Jackson,1,No Change
2010,Steven Tolleson,1,No Change
2010,Takashi Saito,1,No Change
2010,Taylor Buchholz,2,Utility Tryout
2010,Taylor Tankersley,1,No Change
2010,Taylor Teagarden,1,No Change
2010,Ted Lilly,2,Utility Tryout
2010,Terry Evans,1,No Change
2010,Thomas Diamond,1,No Change
2010,Tim Byrdak,1,No Change
2010,Tim Hudson,1,No Change
2010,Tim Lincecum,1,No Change
2010,Tim Stauffer,1,No Change
2010,Tim Wakefield,1,No Change
2010,Tim Wood,1,No Change
2010,Tobi Stoner,1,No Change
2010,Todd Coffey,1,No Change
2010,Todd Helton,1,No Change
2010,Todd Wellemeyer,1,No Change
2010,Tom Gorzelanny,1,No Change
2010,Tommy Hanson,1,No Change
2010,Tommy Hunter,1,No Change
2010,Tommy Manzella,1,No Change
2010,Tony Abreu,1,No Change
2010,Tony Gwynn,1,No Change
2010,Tony Peña,1,No Change
2010,Tony Sipp,1,No Change
2010,Torii Hunter,1,No Change
2010,Travis Buck,1,No Change
2010,Travis Hafner,1,No Change
2010,Travis Ishikawa,1,No Change
2010,Travis Schlichting,1,No Change
2010,Travis Snider,1,No Change
2010,Travis Wood,1,No Change
2010,Trent Oeltjen,1,No Change
2010,Trever Miller,1,No Change
2010,Trevor Bell,1,No Change
2010,Trevor Cahill,1,No Change
2010,Trevor Crowe,1,No Change
2010,Trevor Hoffman,1,No Change
2010,Trevor Plouffe,1,No Change
2010,Troy Glaus,1,No Change
2010,Troy Patton,1,No Change
2010,Troy Tulowitzki,1,No Change
2010,Ty Wigginton,1,No Change
2010,Tyler Clippard,1,No Change
2010,Tyler Colvin,1,No Change
2010,Tyler Flowers,1,No Change
2010,Tyler Greene,1,No Change
2010,Tyler Walker,1,No Change
2010,Tyson Ross,1,No Change
2010,Ubaldo Jimenez,1,No Change
2010,Vance Worley,1,No Change
2010,Vernon Wells,1,No Change
2010,Vicente Padilla,1,No Change
2010,Victor Marte,1,No Change
2010,Victor Martinez,1,No Change
2010,Vin Mazzaro,1,No Change
2010,Vinnie Pestano,1,No Change
2010,Vladimir Guerrero,1,No Change
2010,Wade Davis,1,No Change
2010,Wade LeBlanc,1,No Change
2010,Waldis Joaquin,1,No Change
2010,Wandy Rodriguez,1,No Change
2010,Welington Castillo,1,No Change
2010,Wes Helms,1,No Change
2010,Wesley Wright,1,No Change
2010,Wil Ledezma,1,No Change
2010,Wil Nieves,1,No Change
2010,Will Ohman,2,Utility Tryout
2010,Will Rhymes,1,No Change
2010,Will Venable,1,No Change
2010,Willie Bloomquist,2,Utility Tryout
2010,Willie Harris,1,No Change
2010,Willy Aybar,1,No Change
2010,Willy Taveras,1,No Change
2010,Wilson Betemit,1,No Change
2010,Wilson Ramos,2,Utility Tryout
2010,Wilson Valdez,1,No Change
2010,Wilton Lopez,1,No Change
2010,Xavier Nady,1,No Change
2010,Xavier Paul,1,No Change
2010,Yadier Molina,1,No Change
2010,Yamaico Navarro,1,No Change
2010,Yonder Alonso,1,No Change
2010,Yorvit Torrealba,1,No Change
2010,Yovani Gallardo,1,No Change
2010,Yunel Escobar,2,Utility Tryout
2010,Yunesky Maya,1,No Change
2010,Yuniesky Betancourt,1,No Change
2010,Zach Braddock,1,No Change
2010,Zach Duke,1,No Change
2010,Zach Kroenke,1,No Change
2010,Zack Greinke,1,No Change
2011,A. J. Burnett,1,No Change
2011,A. J. Ellis,1,No Change
2011,A. J. Pierzynski,1,No Change
2011,Aaron Cook,1,No Change
2011,Aaron Crow,1,No Change
2011,Aaron Cunningham,1,No Change
2011,Aaron Harang,1,No Change
2011,Aaron Heilman,1,No Change
2011,Aaron Hill,2,Utility Tryout
2011,Aaron Laffey,2,Utility Tryout
2011,Aaron Miles,1,No Change
2011,Aaron Rowand,1,No Change
2011,Aaron Thompson,1,No Change
2011,Adam Dunn,1,No Change
2011,Adam Everett,1,No Change
2011,Adam Jones,1,No Change
2011,Adam Kennedy,1,No Change
2011,Adam LaRoche,1,No Change
2011,Adam Lind,1,No Change
2011,Adam Loewen,1,No Change
2011,Adam Moore,1,No Change
2011,Adam Rosales,1,No Change
2011,Adam Russell,1,No Change
2011,Adam Wilk,1,No Change
2011,Addison Reed,1,No Change
2011,Adrian Beltre,1,No Change
2011,Adrian Gonzalez,1,No Change
2011,Adron Chambers,1,No Change
2011,Al Alburquerque,1,No Change
2011,Alan Johnson,1,No Change
2011,Albert Pujols,1,No Change
2011,Alberto Callaspo,1,No Change
2011,Alberto Castillo,1,No Change
2011,Alberto Gonzalez,1,No Change
2011,Alcides Escobar,1,No Change
2011,Alejandro De Aza,1,No Change
2011,Alex Avila,1,No Change
2011,Alex Burnett,1,No Change
2011,Alex Cobb,1,No Change
2011,Alex Cora,1,No Change
2011,Alex Gonzalez,1,No Change
2011,Alex Gordon,1,No Change
2011,Alex Liddi,1,No Change
2011,Alex Presley,1,No Change
2011,Alex Rios,1,No Change
2011,Alex Rodriguez,1,No Change
2011,Alex Sanabia,1,No Change
2011,Alex Torres,1,No Change
2011,Alex White,2,Utility Tryout
2011,Alexei Ramirez,1,No Change
2011,Alexi Amarista,1,No Change
2011,Alexi Casilla,1,No Change
2011,Alexi Ogando,1,No Change
2011,Alfonso Soriano,1,No Change
2011,Alfredo Aceves,1,No Change
2011,Alfredo Amezaga,2,Utility Tryout
2011,Alfredo Simon,1,No Change
2011,Allen Craig,1,No Change
2011,Amauri Sanit,1,No Change
2011,Andre Ethier,1,No Change
2011,Andres Blanco,1,No Change
2011,Andres Torres,1,No Change
2011,Andrew Bailey,1,No Change
2011,Andrew Brackman,1,No Change
2011,Andrew Brown,1,No Change
2011,Andrew Carignan,1,No Change
2011,Andrew Cashner,1,No Change
2011,Andrew McCutchen,1,No Change
2011,Andrew Miller,1,No Change
2011,Andrew Romine,1,No Change
2011,Andruw Jones,1,No Change
2011,Andy Dirks,1,No Change
2011,Andy LaRoche,1,No Change
2011,Andy Oliver,1,No Change
2011,Andy Parrino,1,No Change
2011,Andy Sonnanstine,1,No Change
2011,Aneury Rodriguez,1,No Change
2011,Angel Pagan,1,No Change
2011,Angel Sanchez,1,No Change
2011,Anibal Sanchez,1,No Change
2011,Anthony Bass,1,No Change
2011,Anthony Recker,1,No Change
2011,Anthony Rizzo,1,No Change
2011,Anthony Slama,1,No Change
2011,Anthony Swarzak,1,No Change
2011,Anthony Varvaro,1,No Change
2011,Anthony Vasquez,1,No Change
2011,Antoan Richardson,1,No Change
2011,Antonio Bastardo,1,No Change
2011,Aramis Ramirez,1,No Change
2011,Armando Galarraga,1,No Change
2011,Arodys Vizcaino,1,No Change
2011,Aroldis Chapman,1,No Change
2011,Arthur Rhodes,2,Utility Tryout
2011,Asdrubal Cabrera,1,No Change
2011,Atahualpa Severino,1,No Change
2011,Aubrey Huff,1,No Change
2011,Austin Jackson,1,No Change
2011,Austin Kearns,1,No Change
2011,Austin Romine,1,No Change
2011,B. J. Upton,1,No Change
2011,Barry Enright,1,No Change
2011,Barry Zito,1,No Change
2011,Bartolo Colon,1,No Change
2011,Ben Francisco,1,No Change
2011,Ben Revere,1,No Change
2011,Ben Zobrist,1,No Change
2011,Bill Bray,1,No Change
2011,Bill Hall,2,Utility Tryout
2011,Billy Butler,1,No Change
2011,Blaine Boyer,1,No Change
2011,Blake Beavan,1,No Change
2011,Blake Davis,1,No Change
2011,Blake DeWitt,1,No Change
2011,Blake Hawksworth,1,No Change
2011,Blake Tekotte,1,No Change
2011,Blake Wood,1,No Change
2011,Bobby Abreu,1,No Change
2011,Bobby Cassevah,1,No Change
2011,Bobby Cramer,1,No Change
2011,Bobby Jenks,1,No Change
2011,Bobby Parnell,1,No Change
2011,Bobby Wilson,1,No Change
2011,Boone Logan,1,No Change
2011,Brad Bergesen,1,No Change
2011,Brad Brach,1,No Change
2011,Brad Emaus,1,No Change
2011,Brad Hand,1,No Change
2011,Brad Hawpe,1,No Change
2011,Brad Lidge,1,No Change
2011,Brad Lincoln,1,No Change
2011,Brad Mills,1,No Change
2011,Brad Peacock,1,No Change
2011,Brad Penny,1,No Change
2011,Brad Snyder,1,No Change
2011,Brad Thomas,1,No Change
2011,Brad Ziegler,2,Utility Tryout
2011,Brandon Allen,2,Utility Tryout
2011,Brandon Beachy,1,No Change
2011,Brandon Belt,1,No Change
2011,Brandon Boggs,1,No Change
2011,Brandon Crawford,1,No Change
2011,Brandon Dickson,1,No Change
2011,Brandon Gomes,1,No Change
2011,Brandon Guyer,1,No Change
2011,Brandon Hicks,1,No Change
2011,Brandon Inge,1,No Change
2011,Brandon Kintzler,1,No Change
2011,Brandon Laird,1,No Change
2011,Brandon League,1,No Change
2011,Brandon Lyon,1,No Change
2011,Brandon McCarthy,1,No Change
2011,Brandon Morrow,1,No Change
2011,Brandon Moss,1,No Change
2011,Brandon Phillips,1,No Change
2011,Brandon Snyder,1,No Change
2011,Brandon Wood,2,Utility Tryout
2011,Brayan Peña,1,No Change
2011,Brayan Villarreal,1,No Change
2011,Brendan Ryan,1,No Change
2011,Brennan Boesch,1,No Change
2011,Brent Lillibridge,1,No Change
2011,Brent Morel,1,No Change
2011,Brett Anderson,1,No Change
2011,Brett Carroll,1,No Change
2011,Brett Cecil,1,No Change
2011,Brett Gardner,1,No Change
2011,Brett Hayes,1,No Change
2011,Brett Lawrie,1,No Change
2011,Brett Myers,1,No Change
2011,Brett Pill,1,No Change
2011,Brett Tomko,1,No Change
2011,Brett Wallace,1,No Change
2011,Brian Bixler,1,No Change
2011,Brian Bogusevic,1,No Change
2011,Brian Broderick,1,No Change
2011,Brian Bruney,1,No Change
2011,Brian Burres,1,No Change
2011,Brian Dinkelman,1,No Change
2011,Brian Duensing,1,No Change
2011,Brian Fuentes,1,No Change
2011,Brian Gordon,1,No Change
2011,Brian Matusz,1,No Change
2011,Brian McCann,1,No Change
2011,Brian Roberts,1,No Change
2011,Brian Sanches,1,No Change
2011,Brian Schneider,1,No Change
2011,Brian Tallet,2,Utility Tryout
2011,Brian Wilson,1,No Change
2011,Bronson Arroyo,1,No Change
2011,Brooks Conrad,1,No Change
2011,Bruce Billings,2,Utility Tryout
2011,Bruce Chen,1,No Change
2011,Bryan Augenstein,1,No Change
2011,Bryan LaHair,1,No Change
2011,Bryan Petersen,1,No Change
2011,Bryan Shaw,1,No Change
2011,Bud Norris,1,No Change
2011,Buddy Carlyle,1,No Change
2011,Burke Badenhop,1,No Change
2011,Buster Posey,1,No Change
2011,C. J. Wilson,1,No Change
2011,CC Sabathia,1,No Change
2011,Cameron Maybin,1,No Change
2011,Carl Crawford,1,No Change
2011,Carl Pavano,1,No Change
2011,Carlos Beltran,2,Utility Tryout
2011,Carlos Carrasco,1,No Change
2011,Carlos Corporan,1,No Change
2011,Carlos Fisher,1,No Change
2011,Carlos Gomez,1,No Change
2011,Carlos Gonzalez,1,No Change
2011,Carlos Guillen,1,No Change
2011,Carlos Lee,1,No Change
2011,Carlos Marmol,1,No Change
2011,Carlos Peguero,1,No Change
2011,Carlos Peña,1,No Change
2011,Carlos Quentin,1,No Change
2011,Carlos Ruiz,1,No Change
2011,Carlos Santana,1,No Change
2011,Carlos Villanueva,1,No Change
2011,Carlos Zambrano,1,No Change
2011,Casey Blake,1,No Change
2011,Casey Coleman,1,No Change
2011,Casey Janssen,1,No Change
2011,Casey Kotchman,1,No Change
2011,Casey McGehee,1,No Change
2011,Casper Wells,2,Utility Tryout
2011,Cedric Hunter,1,No Change
2011,Cesar Izturis,1,No Change
2011,Cesar Jimenez,1,No Change
2011,Cesar Ramos,1,No Change
2011,Chad Beck,1,No Change
2011,Chad Billingsley,1,No Change
2011,Chad Durbin,1,No Change
2011,Chad Gaudin,1,No Change
2011,Chad Qualls,1,No Change
2011,Chad Reineke,1,No Change
2011,Chance Ruffin,2,Utility Tryout
2011,Charlie Blackmon,1,No Change
2011,Charlie Furbush,2,Utility Tryout
2011,Charlie Morton,1,No Change
2011,Chase Headley,1,No Change
2011,Chase Utley,1,No Change
2011,Chase d'Arnaud,1,No Change
2011,Chien-Ming Wang,1,No Change
2011,Chin-lung Hu,1,No Change
2011,Chipper Jones,1,No Change
2011,Chone Figgins,1,No Change
2011,Chris Capuano,1,No Change
2011,Chris Carpenter,2,Utility Tryout
2011,Chris Carter,1,No Change
2011,Chris Coghlan,1,No Change
2011,Chris Davis,2,Utility Tryout
2011,Chris Denorfia,1,No Change
2011,Chris Dickerson,1,No Change
2011,Chris Getz,1,No Change
2011,Chris Gimenez,1,No Change
2011,Chris Hatcher,1,No Change
2011,Chris Heisey,1,No Change
2011,Chris Iannetta,1,No Change
2011,Chris Jakubauskas,1,No Change
2011,Chris Johnson,1,No Change
2011,Chris Leroux,1,No Change
2011,Chris Marrero,1,No Change
2011,Chris Narveson,1,No Change
2011,Chris Nelson,1,No Change
2011,Chris Parmelee,1,No Change
2011,Chris Perez,1,No Change
2011,Chris Pettit,1,No Change
2011,Chris Ray,1,No Change
2011,Chris Resop,1,No Change
2011,Chris Sale,1,No Change
2011,Chris Schwinden,1,No Change
2011,Chris Snyder,1,No Change
2011,Chris Stewart,1,No Change
2011,Chris Tillman,1,No Change
2011,Chris Valaika,1,No Change
2011,Chris Volstad,1,No Change
2011,Chris Woodward,1,No Change
2011,Chris Young,2,Utility Tryout
2011,Chuck James,1,No Change
2011,Clay Buchholz,1,No Change
2011,Clay Hensley,1,No Change
2011,Clay Rapada,1,No Change
2011,Clayton Kershaw,1,No Change
2011,Clayton Mortensen,1,No Change
2011,Clayton Richard,1,No Change
2011,Cliff Lee,1,No Change
2011,Cliff Pennington,1,No Change
2011,Clint Barmes,1,No Change
2011,Coco Crisp,1,No Change
2011,Cody Eppley,1,No Change
2011,Cody Ransom,1,No Change
2011,Cody Ross,1,No Change
2011,Colby Lewis,1,No Change
2011,Colby Rasmus,2,Utility Tryout
2011,Cole Garner,1,No Change
2011,Cole Gillespie,1,No Change
2011,Cole Hamels,1,No Change
2011,Cole Kimball,1,No Change
